type,organism,species
NE,C. albicans,327
NE,C. albicans,315
NE,C. albicans,341
NE,C. albicans,319
NE,C. albicans,328
NE,C. albicans,319
NE,C. albicans,337
NE,C. albicans,293
NE,C. albicans,292
NE,C. albicans,341
NE,C. albicans,331
NE,C. albicans,293
NE,C. albicans,337
NE,C. albicans,330
NE,C. albicans,239
NE,C. albicans,318
NE,C. albicans,317
NE,C. albicans,300
NE,C. albicans,301
NE,C. albicans,330
NE,C. albicans,274
NE,C. albicans,259
NE,C. albicans,319
NE,C. albicans,226
NE,C. albicans,328
NE,C. albicans,205
NE,C. albicans,142
NE,C. albicans,320
NE,C. albicans,322
NE,C. albicans,325
NE,C. albicans,320
NE,C. albicans,1
NE,C. albicans,324
NE,C. albicans,236
NE,C. albicans,343
NE,C. albicans,343
NE,C. albicans,337
NE,C. albicans,320
NE,C. albicans,215
NE,C. albicans,343
NE,C. albicans,328
NE,C. albicans,264
NE,C. albicans,280
NE,C. albicans,338
NE,C. albicans,263
NE,C. albicans,320
NE,C. albicans,297
NE,C. albicans,313
NE,C. albicans,217
NE,C. albicans,258
NE,C. albicans,314
NE,C. albicans,308
NE,C. albicans,218
NE,C. albicans,323
NE,C. albicans,343
NE,C. albicans,343
NE,C. albicans,288
NE,C. albicans,341
NE,C. albicans,328
NE,C. albicans,338
NE,C. albicans,336
NE,C. albicans,315
NE,C. albicans,337
NE,C. albicans,272
NE,C. albicans,278
NE,C. albicans,327
NE,C. albicans,319
NE,C. albicans,282
NE,C. albicans,323
NE,C. albicans,301
NE,C. albicans,279
NE,C. albicans,8
NE,C. albicans,321
NE,C. albicans,315
NE,C. albicans,308
NE,C. albicans,343
NE,C. albicans,322
NE,C. albicans,2
NE,C. albicans,294
NE,C. albicans,330
NE,C. albicans,284
NE,C. albicans,316
NE,C. albicans,314
NE,C. albicans,340
NE,C. albicans,333
NE,C. albicans,310
NE,C. albicans,290
NE,C. albicans,303
NE,C. albicans,332
NE,C. albicans,313
NE,C. albicans,286
NE,C. albicans,342
NE,C. albicans,335
NE,C. albicans,227
NE,C. albicans,219
NE,C. albicans,333
NE,C. albicans,201
NE,C. albicans,119
NE,C. albicans,233
NE,C. albicans,89
NE,C. albicans,208
NE,C. albicans,133
NE,C. albicans,299
NE,C. albicans,132
NE,C. albicans,58
NE,C. albicans,302
NE,C. albicans,279
NE,C. albicans,284
NE,C. albicans,118
NE,C. albicans,209
NE,C. albicans,97
NE,C. albicans,267
NE,C. albicans,289
NE,C. albicans,80
NE,C. albicans,1
NE,C. albicans,116
NE,C. albicans,270
NE,C. albicans,130
NE,C. albicans,12
NE,C. albicans,182
NE,C. albicans,270
NE,C. albicans,77
NE,C. albicans,194
NE,C. albicans,341
NE,C. albicans,169
NE,C. albicans,236
NE,C. albicans,335
NE,C. albicans,80
NE,C. albicans,288
NE,C. albicans,91
NE,C. albicans,1
NE,C. albicans,188
NE,C. albicans,119
NE,C. albicans,340
NE,C. albicans,18
NE,C. albicans,1
NE,C. albicans,1
NE,C. albicans,342
NE,C. albicans,343
NE,C. albicans,2
NE,C. albicans,2
NE,C. albicans,232
NE,C. albicans,280
NE,C. albicans,247
NE,C. albicans,8
NE,C. albicans,108
NE,C. albicans,2
NE,C. albicans,35
NE,C. albicans,343
NE,C. albicans,343
NE,C. albicans,336
NE,C. albicans,1
NE,C. albicans,117
NE,C. albicans,248
NE,C. albicans,277
NE,C. albicans,133
NE,C. albicans,302
NE,C. albicans,303
NE,C. albicans,334
NE,C. albicans,332
NE,C. albicans,279
NE,C. albicans,71
NE,C. albicans,4
NE,C. albicans,336
NE,C. albicans,204
NE,C. albicans,197
NE,C. albicans,191
NE,C. albicans,95
NE,C. albicans,174
NE,C. albicans,92
NE,C. albicans,291
NE,C. albicans,104
NE,C. albicans,74
NE,C. albicans,232
NE,C. albicans,6
NE,C. albicans,25
NE,C. albicans,315
NE,C. albicans,315
NE,C. albicans,97
NE,C. albicans,300
NE,C. albicans,12
NE,C. albicans,74
NE,C. albicans,279
NE,C. albicans,273
NE,C. albicans,242
NE,C. albicans,340
NE,C. albicans,160
NE,C. albicans,155
NE,C. albicans,315
NE,C. albicans,301
NE,C. albicans,343
NE,C. albicans,253
NE,C. albicans,342
NE,C. albicans,343
NE,C. albicans,229
NE,C. albicans,87
NE,C. albicans,210
NE,C. albicans,271
NE,C. albicans,335
NE,C. albicans,304
NE,C. albicans,93
NE,C. albicans,295
NE,C. albicans,265
NE,C. albicans,146
NE,C. albicans,333
NE,C. albicans,251
NE,C. albicans,241
NE,C. albicans,4
NE,C. albicans,251
NE,C. albicans,328
NE,C. albicans,206
NE,C. albicans,333
NE,C. albicans,330
NE,C. albicans,79
NE,C. albicans,203
NE,C. albicans,96
NE,C. albicans,61
NE,C. albicans,276
NE,C. albicans,92
NE,C. albicans,84
NE,C. albicans,196
NE,C. albicans,333
NE,C. albicans,4
NE,C. albicans,201
NE,C. albicans,278
NE,C. albicans,253
NE,C. albicans,332
NE,C. albicans,189
NE,C. albicans,187
NE,C. albicans,266
NE,C. albicans,299
NE,C. albicans,277
NE,C. albicans,217
NE,C. albicans,177
NE,C. albicans,182
NE,C. albicans,343
NE,C. albicans,167
NE,C. albicans,257
NE,C. albicans,206
NE,C. albicans,276
NE,C. albicans,111
NE,C. albicans,46
NE,C. albicans,278
NE,C. albicans,62
NE,C. albicans,337
NE,C. albicans,109
NE,C. albicans,150
NE,C. albicans,170
NE,C. albicans,331
NE,C. albicans,328
NE,C. albicans,92
NE,C. albicans,313
NE,C. albicans,263
NE,C. albicans,278
NE,C. albicans,315
NE,C. albicans,143
NE,C. albicans,332
NE,C. albicans,58
NE,C. albicans,295
NE,C. albicans,188
NE,C. albicans,340
NE,C. albicans,173
NE,C. albicans,142
NE,C. albicans,331
NE,C. albicans,87
NE,C. albicans,283
NE,C. albicans,295
NE,C. albicans,136
NE,C. albicans,119
NE,C. albicans,243
NE,C. albicans,333
NE,C. albicans,229
NE,C. albicans,317
NE,C. albicans,236
NE,C. albicans,176
NE,C. albicans,81
NE,C. albicans,244
NE,C. albicans,332
NE,C. albicans,238
NE,C. albicans,119
NE,C. albicans,307
NE,C. albicans,119
NE,C. albicans,74
NE,C. albicans,236
NE,C. albicans,145
NE,C. albicans,169
NE,C. albicans,247
NE,C. albicans,148
NE,C. albicans,190
NE,C. albicans,148
NE,C. albicans,7
NE,C. albicans,1
NE,C. albicans,185
NE,C. albicans,4
NE,C. albicans,148
NE,C. albicans,240
NE,C. albicans,281
NE,C. albicans,28
NE,C. albicans,226
NE,C. albicans,188
NE,C. albicans,166
NE,C. albicans,2
NE,C. albicans,223
NE,C. albicans,204
NE,C. albicans,58
NE,C. albicans,248
NE,C. albicans,47
NE,C. albicans,129
NE,C. albicans,71
NE,C. albicans,3
NE,C. albicans,2
NE,C. albicans,223
NE,C. albicans,263
NE,C. albicans,223
NE,C. albicans,42
NE,C. albicans,216
NE,C. albicans,160
NE,C. albicans,200
NE,C. albicans,247
NE,C. albicans,236
NE,C. albicans,175
NE,C. albicans,251
NE,C. albicans,8
NE,C. albicans,64
NE,C. albicans,239
NE,C. albicans,218
NE,C. albicans,218
NE,C. albicans,134
NE,C. albicans,147
NE,C. albicans,333
NE,C. albicans,238
NE,C. albicans,224
NE,C. albicans,126
NE,C. albicans,45
NE,C. albicans,291
NE,C. albicans,57
NE,C. albicans,143
NE,C. albicans,108
NE,C. albicans,333
NE,C. albicans,91
NE,C. albicans,93
NE,C. albicans,145
NE,C. albicans,280
NE,C. albicans,343
NE,C. albicans,317
NE,C. albicans,297
NE,C. albicans,10
NE,C. albicans,143
NE,C. albicans,131
NE,C. albicans,133
NE,C. albicans,343
NE,C. albicans,180
NE,C. albicans,4
NE,C. albicans,155
NE,C. albicans,18
NE,C. albicans,336
NE,C. albicans,342
NE,C. albicans,267
NE,C. albicans,83
NE,C. albicans,249
NE,C. albicans,87
NE,C. albicans,87
NE,C. albicans,206
NE,C. albicans,332
NE,C. albicans,133
NE,C. albicans,336
NE,C. albicans,5
NE,C. albicans,4
NE,C. albicans,304
NE,C. albicans,201
NE,C. albicans,126
NE,C. albicans,294
NE,C. albicans,341
NE,C. albicans,330
NE,C. albicans,343
NE,C. albicans,328
NE,C. albicans,305
NE,C. albicans,338
NE,C. albicans,299
NE,C. albicans,301
NE,C. albicans,337
NE,C. albicans,121
NE,C. albicans,270
NE,C. albicans,163
NE,C. albicans,259
NE,C. albicans,303
NE,C. albicans,340
NE,C. albicans,340
NE,C. albicans,231
NE,C. albicans,198
NE,C. albicans,75
NE,C. albicans,163
NE,C. albicans,175
NE,C. albicans,300
NE,C. albicans,175
NE,C. albicans,265
NE,C. albicans,321
NE,C. albicans,306
NE,C. albicans,288
NE,C. albicans,316
NE,C. albicans,297
NE,C. albicans,249
NE,C. albicans,239
NE,C. albicans,332
NE,C. albicans,329
NE,C. albicans,196
NE,C. albicans,316
NE,C. albicans,307
NE,C. albicans,324
NE,C. albicans,329
NE,C. albicans,194
NE,C. albicans,248
NE,C. albicans,309
NE,C. albicans,255
NE,C. albicans,280
NE,C. albicans,244
NE,C. albicans,31
NE,C. albicans,306
NE,C. albicans,313
NE,C. albicans,333
NE,C. albicans,287
NE,C. albicans,300
NE,C. albicans,276
NE,C. albicans,226
NE,C. albicans,330
NE,C. albicans,282
NE,C. albicans,307
NE,C. albicans,313
NE,C. albicans,170
NE,C. albicans,86
NE,C. albicans,341
NE,C. albicans,294
NE,C. albicans,213
NE,C. albicans,313
NE,C. albicans,294
NE,C. albicans,323
NE,C. albicans,113
NE,C. albicans,307
NE,C. albicans,184
NE,C. albicans,306
NE,C. albicans,331
NE,C. albicans,125
NE,C. albicans,303
NE,C. albicans,185
NE,C. albicans,265
NE,C. albicans,289
NE,C. albicans,323
NE,C. albicans,257
NE,C. albicans,303
NE,C. albicans,337
NE,C. albicans,267
NE,C. albicans,284
NE,C. albicans,307
NE,C. albicans,342
NE,C. albicans,290
NE,C. albicans,339
NE,C. albicans,343
NE,C. albicans,261
NE,C. albicans,323
NE,C. albicans,280
NE,C. albicans,282
NE,C. albicans,340
NE,C. albicans,343
NE,C. albicans,340
NE,C. albicans,197
NE,C. albicans,89
NE,C. albicans,325
NE,C. albicans,256
NE,C. albicans,275
NE,C. albicans,288
NE,C. albicans,334
NE,C. albicans,343
NE,C. albicans,335
NE,C. albicans,342
NE,C. albicans,199
NE,C. albicans,320
NE,C. albicans,296
NE,C. albicans,305
NE,C. albicans,311
NE,C. albicans,340
NE,C. albicans,304
NE,C. albicans,327
NE,C. albicans,340
NE,C. albicans,306
NE,C. albicans,331
NE,C. albicans,257
NE,C. albicans,343
NE,C. albicans,307
NE,C. albicans,326
NE,C. albicans,253
NE,C. albicans,342
NE,C. albicans,298
NE,C. albicans,219
NE,C. albicans,243
NE,C. albicans,292
NE,C. albicans,87
NE,C. albicans,201
NE,C. albicans,317
NE,C. albicans,326
NE,C. albicans,342
NE,C. albicans,242
NE,C. albicans,267
NE,C. albicans,297
NE,C. albicans,328
NE,C. albicans,304
NE,C. albicans,217
NE,C. albicans,343
NE,C. albicans,255
NE,C. albicans,331
NE,C. albicans,342
NE,C. albicans,342
NE,C. albicans,92
NE,C. albicans,299
NE,C. albicans,89
NE,C. albicans,316
NE,C. albicans,37
NE,C. albicans,237
NE,C. albicans,290
NE,C. albicans,320
NE,C. albicans,271
NE,C. albicans,250
NE,C. albicans,282
NE,C. albicans,306
NE,C. albicans,318
NE,C. albicans,315
NE,C. albicans,302
NE,C. albicans,308
NE,C. albicans,273
NE,C. albicans,131
NE,C. albicans,283
NE,C. albicans,275
NE,C. albicans,287
NE,C. albicans,333
NE,C. albicans,328
NE,C. albicans,248
NE,C. albicans,55
NE,C. albicans,175
NE,C. albicans,152
NE,C. albicans,141
NE,C. albicans,95
NE,C. albicans,325
NE,C. albicans,322
NE,C. albicans,3
NE,C. albicans,97
NE,C. albicans,164
NE,C. albicans,3
NE,C. albicans,5
NE,C. albicans,281
NE,C. albicans,146
NE,C. albicans,262
NE,C. albicans,143
NE,C. albicans,204
NE,C. albicans,193
NE,C. albicans,217
NE,C. albicans,145
NE,C. albicans,259
NE,C. albicans,114
NE,C. albicans,232
NE,C. albicans,143
NE,C. albicans,266
NE,C. albicans,88
NE,C. albicans,193
NE,C. albicans,41
NE,C. albicans,147
NE,C. albicans,119
NE,C. albicans,198
NE,C. albicans,254
NE,C. albicans,10
NE,C. albicans,327
NE,C. albicans,10
NE,C. albicans,336
NE,C. albicans,72
NE,C. albicans,263
NE,C. albicans,191
NE,C. albicans,264
NE,C. albicans,243
NE,C. albicans,134
NE,C. albicans,308
NE,C. albicans,301
NE,C. albicans,335
NE,C. albicans,268
NE,C. albicans,336
NE,C. albicans,339
NE,C. albicans,283
NE,C. albicans,311
NE,C. albicans,316
NE,C. albicans,275
NE,C. albicans,281
NE,C. albicans,339
NE,C. albicans,252
NE,C. albicans,342
NE,C. albicans,333
NE,C. albicans,77
NE,C. albicans,338
NE,C. albicans,305
NE,C. albicans,226
NE,C. albicans,341
NE,C. albicans,328
NE,C. albicans,252
NE,C. albicans,317
NE,C. albicans,341
NE,C. albicans,290
NE,C. albicans,331
NE,C. albicans,340
NE,C. albicans,342
NE,C. albicans,318
NE,C. albicans,339
NE,C. albicans,337
NE,C. albicans,341
NE,C. albicans,250
NE,C. albicans,205
NE,C. albicans,300
NE,C. albicans,332
NE,C. albicans,343
NE,C. albicans,315
NE,C. albicans,343
NE,C. albicans,301
NE,C. albicans,322
NE,C. albicans,177
NE,C. albicans,250
NE,C. albicans,232
NE,C. albicans,2
NE,C. albicans,291
NE,C. albicans,179
NE,C. albicans,218
NE,C. albicans,340
NE,C. albicans,340
NE,C. albicans,303
NE,C. albicans,317
NE,C. albicans,340
NE,C. albicans,325
NE,C. albicans,324
NE,C. albicans,340
NE,C. albicans,300
NE,C. albicans,341
NE,C. albicans,242
NE,C. albicans,319
NE,C. albicans,233
NE,C. albicans,332
NE,C. albicans,337
NE,C. albicans,330
NE,C. albicans,143
NE,C. albicans,241
NE,C. albicans,238
NE,C. albicans,312
NE,C. albicans,224
NE,C. albicans,167
NE,C. albicans,160
NE,C. albicans,263
NE,C. albicans,319
NE,C. albicans,329
NE,C. albicans,337
NE,C. albicans,317
NE,C. albicans,293
NE,C. albicans,331
NE,C. albicans,241
NE,C. albicans,320
NE,C. albicans,309
NE,C. albicans,146
NE,C. albicans,86
NE,C. albicans,233
NE,C. albicans,86
NE,C. albicans,226
NE,C. albicans,258
NE,C. albicans,338
NE,C. albicans,259
E,Y. lipolytica,342
E,Y. lipolytica,343
E,Y. lipolytica,341
E,Y. lipolytica,343
E,Y. lipolytica,343
E,Y. lipolytica,337
E,Y. lipolytica,333
E,Y. lipolytica,329
E,Y. lipolytica,339
E,Y. lipolytica,343
E,Y. lipolytica,343
E,Y. lipolytica,336
E,Y. lipolytica,340
E,Y. lipolytica,341
E,Y. lipolytica,343
E,Y. lipolytica,343
E,Y. lipolytica,343
E,Y. lipolytica,343
E,Y. lipolytica,312
E,Y. lipolytica,342
E,Y. lipolytica,343
E,Y. lipolytica,298
E,Y. lipolytica,329
E,Y. lipolytica,330
E,Y. lipolytica,320
E,Y. lipolytica,342
E,Y. lipolytica,327
E,Y. lipolytica,318
E,Y. lipolytica,343
E,Y. lipolytica,328
E,Y. lipolytica,341
E,Y. lipolytica,342
E,Y. lipolytica,281
E,Y. lipolytica,312
E,Y. lipolytica,185
E,Y. lipolytica,294
E,Y. lipolytica,322
E,Y. lipolytica,339
E,Y. lipolytica,332
E,Y. lipolytica,340
E,Y. lipolytica,340
E,Y. lipolytica,339
E,Y. lipolytica,342
E,Y. lipolytica,342
E,Y. lipolytica,340
E,Y. lipolytica,318
E,Y. lipolytica,320
E,Y. lipolytica,338
E,Y. lipolytica,343
E,Y. lipolytica,336
E,Y. lipolytica,335
E,Y. lipolytica,343
E,Y. lipolytica,341
E,Y. lipolytica,325
E,Y. lipolytica,337
E,Y. lipolytica,339
E,Y. lipolytica,335
E,Y. lipolytica,343
E,Y. lipolytica,9
E,Y. lipolytica,332
E,Y. lipolytica,288
E,Y. lipolytica,219
E,Y. lipolytica,119
E,Y. lipolytica,343
E,Y. lipolytica,330
E,Y. lipolytica,343
E,Y. lipolytica,339
E,Y. lipolytica,317
E,Y. lipolytica,339
E,Y. lipolytica,341
E,Y. lipolytica,303
E,Y. lipolytica,338
E,Y. lipolytica,339
E,Y. lipolytica,342
E,Y. lipolytica,305
E,Y. lipolytica,343
E,Y. lipolytica,342
E,Y. lipolytica,337
E,Y. lipolytica,312
E,Y. lipolytica,329
E,Y. lipolytica,337
E,Y. lipolytica,341
E,Y. lipolytica,259
E,Y. lipolytica,329
E,Y. lipolytica,278
E,Y. lipolytica,342
E,Y. lipolytica,334
E,Y. lipolytica,343
E,Y. lipolytica,324
E,Y. lipolytica,343
E,Y. lipolytica,329
E,Y. lipolytica,326
E,Y. lipolytica,340
E,Y. lipolytica,343
E,Y. lipolytica,331
E,Y. lipolytica,320
E,Y. lipolytica,337
E,Y. lipolytica,342
E,Y. lipolytica,342
E,Y. lipolytica,337
E,Y. lipolytica,343
E,Y. lipolytica,315
E,Y. lipolytica,343
E,Y. lipolytica,339
E,Y. lipolytica,341
E,Y. lipolytica,342
E,Y. lipolytica,336
NE,Y. lipolytica,343
NE,Y. lipolytica,343
NE,Y. lipolytica,343
NE,Y. lipolytica,342
NE,Y. lipolytica,339
NE,Y. lipolytica,342
NE,Y. lipolytica,311
NE,Y. lipolytica,342
NE,Y. lipolytica,240
NE,Y. lipolytica,333
NE,Y. lipolytica,295
NE,Y. lipolytica,203
NE,Y. lipolytica,272
NE,Y. lipolytica,330
NE,Y. lipolytica,301
NE,Y. lipolytica,191
NE,Y. lipolytica,343
NE,Y. lipolytica,320
NE,Y. lipolytica,244
NE,Y. lipolytica,340
NE,Y. lipolytica,331
NE,Y. lipolytica,335
NE,Y. lipolytica,264
NE,Y. lipolytica,328
NE,Y. lipolytica,342
NE,Y. lipolytica,340
NE,Y. lipolytica,340
NE,Y. lipolytica,334
NE,Y. lipolytica,331
NE,Y. lipolytica,322
NE,Y. lipolytica,321
NE,Y. lipolytica,341
NE,Y. lipolytica,272
NE,Y. lipolytica,343
NE,Y. lipolytica,340
NE,Y. lipolytica,342
NE,Y. lipolytica,337
NE,Y. lipolytica,332
NE,Y. lipolytica,342
NE,Y. lipolytica,273
NE,Y. lipolytica,284
NE,Y. lipolytica,284
NE,Y. lipolytica,343
NE,Y. lipolytica,300
NE,Y. lipolytica,296
NE,Y. lipolytica,323
NE,Y. lipolytica,286
NE,Y. lipolytica,282
NE,Y. lipolytica,306
NE,Y. lipolytica,301
NE,Y. lipolytica,316
NE,Y. lipolytica,223
NE,Y. lipolytica,341
NE,Y. lipolytica,323
NE,Y. lipolytica,97
NE,Y. lipolytica,304
NE,Y. lipolytica,333
NE,Y. lipolytica,323
NE,Y. lipolytica,325
NE,Y. lipolytica,343
NE,Y. lipolytica,49
NE,Y. lipolytica,343
NE,Y. lipolytica,305
NE,Y. lipolytica,340
NE,Y. lipolytica,342
NE,Y. lipolytica,340
NE,Y. lipolytica,342
NE,Y. lipolytica,342
NE,Y. lipolytica,59
NE,Y. lipolytica,338
NE,Y. lipolytica,335
NE,Y. lipolytica,293
NE,Y. lipolytica,11
NE,Y. lipolytica,333
NE,Y. lipolytica,335
NE,Y. lipolytica,241
NE,Y. lipolytica,310
NE,Y. lipolytica,340
NE,Y. lipolytica,340
NE,Y. lipolytica,310
NE,Y. lipolytica,328
NE,Y. lipolytica,328
NE,Y. lipolytica,274
NE,Y. lipolytica,240
NE,Y. lipolytica,329
NE,Y. lipolytica,295
NE,Y. lipolytica,308
NE,Y. lipolytica,313
NE,Y. lipolytica,295
NE,Y. lipolytica,322
NE,Y. lipolytica,343
NE,Y. lipolytica,306
NE,Y. lipolytica,259
NE,Y. lipolytica,216
NE,Y. lipolytica,223
NE,Y. lipolytica,330
NE,Y. lipolytica,330
NE,Y. lipolytica,330
NE,Y. lipolytica,333
NE,Y. lipolytica,319
NE,Y. lipolytica,337
NE,Y. lipolytica,317
NE,Y. lipolytica,285
NE,Y. lipolytica,337
NE,Y. lipolytica,338
NE,Y. lipolytica,147
NE,Y. lipolytica,342
NE,Y. lipolytica,343
NE,Y. lipolytica,337
NE,Y. lipolytica,343
NE,Y. lipolytica,343
NE,Y. lipolytica,331
NE,Y. lipolytica,271
NE,Y. lipolytica,236
NE,Y. lipolytica,88
NE,Y. lipolytica,314
NE,Y. lipolytica,340
NE,Y. lipolytica,331
NE,Y. lipolytica,301
NE,Y. lipolytica,251
NE,Y. lipolytica,340
NE,Y. lipolytica,331
NE,Y. lipolytica,328
NE,Y. lipolytica,342
NE,Y. lipolytica,299
NE,Y. lipolytica,329
NE,Y. lipolytica,343
NE,Y. lipolytica,312
NE,Y. lipolytica,293
NE,Y. lipolytica,339
NE,Y. lipolytica,343
NE,Y. lipolytica,342
NE,Y. lipolytica,342
NE,Y. lipolytica,342
NE,Y. lipolytica,342
NE,Y. lipolytica,342
NE,Y. lipolytica,331
NE,Y. lipolytica,28
NE,Y. lipolytica,341
NE,Y. lipolytica,325
NE,Y. lipolytica,300
NE,Y. lipolytica,328
NE,Y. lipolytica,143
NE,Y. lipolytica,342
NE,Y. lipolytica,341
NE,Y. lipolytica,341
NE,Y. lipolytica,62
NE,Y. lipolytica,334
NE,Y. lipolytica,161
NE,Y. lipolytica,249
NE,Y. lipolytica,249
NE,Y. lipolytica,249
NE,Y. lipolytica,249
NE,Y. lipolytica,249
NE,Y. lipolytica,249
NE,Y. lipolytica,249
NE,Y. lipolytica,118
NE,Y. lipolytica,118
NE,Y. lipolytica,318
NE,Y. lipolytica,5
NE,Y. lipolytica,337
NE,Y. lipolytica,170
NE,Y. lipolytica,170
NE,Y. lipolytica,343
NE,Y. lipolytica,343
NE,Y. lipolytica,319
NE,Y. lipolytica,334
NE,Y. lipolytica,341
NE,Y. lipolytica,284
NE,Y. lipolytica,63
NE,Y. lipolytica,232
NE,Y. lipolytica,324
NE,Y. lipolytica,33
NE,Y. lipolytica,318
NE,Y. lipolytica,342
NE,Y. lipolytica,88
NE,Y. lipolytica,274
NE,Y. lipolytica,327
NE,Y. lipolytica,282
NE,Y. lipolytica,166
NE,Y. lipolytica,339
