type,organism,dnds
NE,C. albicans,0.0941
NE,C. albicans,0.01425
NE,C. albicans,0.0742
NE,C. albicans,0.0993
NE,C. albicans,0.3943
NE,C. albicans,0.1105
NE,C. albicans,0.2092
NE,C. albicans,0.1859
NE,C. albicans,0.1296
NE,C. albicans,0.0705
NE,C. albicans,0.0476
NE,C. albicans,0.1222
NE,C. albicans,0.1677
NE,C. albicans,0.1474
NE,C. albicans,0.1107
NE,C. albicans,0.1601
NE,C. albicans,0.1001
NE,C. albicans,0.0576
NE,C. albicans,0.10605
NE,C. albicans,0.112
NE,C. albicans,0.1407
NE,C. albicans,0.07365
NE,C. albicans,0.0847
NE,C. albicans,0.1991
NE,C. albicans,0.0867
NE,C. albicans,0.071
NE,C. albicans,0.20135
NE,C. albicans,0.1623
NE,C. albicans,0.113
NE,C. albicans,0.0799
NE,C. albicans,0.0479
NE,C. albicans,0.143
NE,C. albicans,0.1203
NE,C. albicans,0.1492
NE,C. albicans,0.0176
NE,C. albicans,0.1111
NE,C. albicans,0.12085
NE,C. albicans,0.06945000000000001
NE,C. albicans,0.0425
NE,C. albicans,0.0949
NE,C. albicans,0.0653
NE,C. albicans,0.1054
NE,C. albicans,0.1535
NE,C. albicans,0.1212
NE,C. albicans,0.09315000000000001
NE,C. albicans,0.1398
NE,C. albicans,0.1213
NE,C. albicans,0.0799
NE,C. albicans,0.0901
NE,C. albicans,0.1059
NE,C. albicans,0.1414
NE,C. albicans,0.22985
NE,C. albicans,0.0692
NE,C. albicans,0.0951
NE,C. albicans,0.1364
NE,C. albicans,0.4115
NE,C. albicans,0.1037
NE,C. albicans,0.1348
NE,C. albicans,0.15039999999999998
NE,C. albicans,0.103
NE,C. albicans,0.0723
NE,C. albicans,0.1422
NE,C. albicans,0.0256
NE,C. albicans,0.0958
NE,C. albicans,0.1823
NE,C. albicans,0.2078
NE,C. albicans,0.1345
NE,C. albicans,0.0537
NE,C. albicans,0.1433
NE,C. albicans,0.1
NE,C. albicans,0.1837
NE,C. albicans,0.1899
NE,C. albicans,0.0118
NE,C. albicans,0.1725
NE,C. albicans,0.1433
NE,C. albicans,0.1234
NE,C. albicans,0.1086
NE,C. albicans,0.0516
NE,C. albicans,0.0569
NE,C. albicans,0.04605
NE,C. albicans,0.2721
NE,C. albicans,0.0978
NE,C. albicans,0.1616
NE,C. albicans,0.0399
NE,C. albicans,0.0253
NE,C. albicans,0.1307
NE,C. albicans,0.0792
NE,C. albicans,0.0627
NE,C. albicans,0.0798
NE,C. albicans,0.1692
NE,C. albicans,0.1526
NE,C. albicans,0.1227
NE,C. albicans,0.0912
NE,C. albicans,0.0538
NE,C. albicans,0.0775
NE,C. albicans,0.1005
NE,C. albicans,0.01685
NE,C. albicans,0.1249
NE,C. albicans,0.1006
NE,C. albicans,0.1034
NE,C. albicans,0.1626
NE,C. albicans,0.0847
NE,C. albicans,0.0525
NE,C. albicans,0.111
NE,C. albicans,0.2239
NE,C. albicans,0.1751
NE,C. albicans,0.0471
NE,C. albicans,0.14565
NE,C. albicans,0.0719
NE,C. albicans,0.0546
NE,C. albicans,0.0294
NE,C. albicans,0.1011
NE,C. albicans,0.0423
NE,C. albicans,0.2034
NE,C. albicans,0.1962
NE,C. albicans,0.0296
NE,C. albicans,0.1275
NE,C. albicans,0.097
NE,C. albicans,0.0696
NE,C. albicans,0.0336
NE,C. albicans,0.1069
NE,C. albicans,0.0837
NE,C. albicans,0.0487
NE,C. albicans,0.0919
NE,C. albicans,0.0935
NE,C. albicans,0.0949
NE,C. albicans,0.0929
NE,C. albicans,0.079
NE,C. albicans,0.376
NE,C. albicans,0.109
NE,C. albicans,0.1617
NE,C. albicans,0.1191
NE,C. albicans,0.0839
NE,C. albicans,0.1586
NE,C. albicans,0.0544
NE,C. albicans,0.1341
NE,C. albicans,0.0921
NE,C. albicans,0.0767
NE,C. albicans,0.1135
NE,C. albicans,0.1109
NE,C. albicans,0.0324
NE,C. albicans,0.1713
NE,C. albicans,0.0761
NE,C. albicans,0.1456
NE,C. albicans,0.0944
NE,C. albicans,0.294
NE,C. albicans,0.0638
NE,C. albicans,0.045950000000000005
NE,C. albicans,0.0868
NE,C. albicans,0.1499
NE,C. albicans,0.1163
NE,C. albicans,0.1301
NE,C. albicans,0.089
NE,C. albicans,0.1678
NE,C. albicans,0.134
NE,C. albicans,0.1701
NE,C. albicans,0.2011
NE,C. albicans,0.2203
NE,C. albicans,0.1298
NE,C. albicans,0.1708
NE,C. albicans,0.1171
NE,C. albicans,0.256
NE,C. albicans,0.101
NE,C. albicans,0.1481
NE,C. albicans,0.1898
NE,C. albicans,0.2593
NE,C. albicans,0.1337
NE,C. albicans,0.1439
NE,C. albicans,0.1216
NE,C. albicans,0.0486
NE,C. albicans,0.2829
NE,C. albicans,0.1898
NE,C. albicans,0.0973
NE,C. albicans,0.2707
NE,C. albicans,0.0918
NE,C. albicans,0.0947
NE,C. albicans,0.1029
NE,C. albicans,0.1099
NE,C. albicans,0.1122
NE,C. albicans,0.09025
NE,C. albicans,0.1649
NE,C. albicans,0.1363
NE,C. albicans,0.1763
NE,C. albicans,0.1547
NE,C. albicans,0.1641
NE,C. albicans,0.0548
NE,C. albicans,0.1049
NE,C. albicans,0.0892
NE,C. albicans,0.1836
NE,C. albicans,0.0513
NE,C. albicans,0.1343
NE,C. albicans,0.0575
NE,C. albicans,0.1563
NE,C. albicans,0.044
NE,C. albicans,0.0681
NE,C. albicans,0.1247
NE,C. albicans,0.11424999999999999
NE,C. albicans,0.1739
NE,C. albicans,0.0666
NE,C. albicans,0.1141
NE,C. albicans,0.1645
NE,C. albicans,0.1703
NE,C. albicans,0.2159
NE,C. albicans,0.1317
NE,C. albicans,0.3588
NE,C. albicans,0.1572
NE,C. albicans,0.103
NE,C. albicans,0.0728
NE,C. albicans,0.0679
NE,C. albicans,0.1147
NE,C. albicans,0.1168
NE,C. albicans,0.1243
NE,C. albicans,0.1343
NE,C. albicans,0.0645
NE,C. albicans,0.0475
NE,C. albicans,0.1561
NE,C. albicans,0.0714
NE,C. albicans,0.4481
NE,C. albicans,0.1204
NE,C. albicans,0.098
NE,C. albicans,0.06945000000000001
NE,C. albicans,0.0537
NE,C. albicans,0.0528
NE,C. albicans,0.0653
NE,C. albicans,0.1772
NE,C. albicans,0.3396
NE,C. albicans,0.15295
NE,C. albicans,0.1234
NE,C. albicans,0.0825
NE,C. albicans,0.0477
NE,C. albicans,0.0909
NE,C. albicans,0.12735000000000002
NE,C. albicans,0.037
NE,C. albicans,0.0448
NE,C. albicans,0.1107
NE,C. albicans,0.1131
NE,C. albicans,0.1363
NE,C. albicans,0.1066
NE,C. albicans,0.1484
NE,C. albicans,0.1432
NE,C. albicans,0.0933
NE,C. albicans,0.1593
NE,C. albicans,0.0865
NE,C. albicans,0.1579
NE,C. albicans,0.0456
NE,C. albicans,0.1391
NE,C. albicans,0.1649
NE,C. albicans,0.1343
NE,C. albicans,0.108
NE,C. albicans,0.17345
NE,C. albicans,0.2475
NE,C. albicans,0.1219
NE,C. albicans,0.1794
NE,C. albicans,0.1442
NE,C. albicans,0.1848
NE,C. albicans,0.07505
NE,C. albicans,0.0722
NE,C. albicans,0.2009
NE,C. albicans,0.0886
NE,C. albicans,0.1141
NE,C. albicans,0.0652
NE,C. albicans,0.0756
NE,C. albicans,0.0823
NE,C. albicans,0.06135
NE,C. albicans,0.1493
NE,C. albicans,0.1483
NE,C. albicans,0.09365000000000001
NE,C. albicans,0.0837
NE,C. albicans,0.0798
NE,C. albicans,0.0629
NE,C. albicans,0.0841
NE,C. albicans,0.03585
NE,C. albicans,0.1302
NE,C. albicans,0.1367
NE,C. albicans,0.15615
NE,C. albicans,0.1095
NE,C. albicans,0.1062
NE,C. albicans,0.1415
NE,C. albicans,0.0634
NE,C. albicans,0.0858
NE,C. albicans,0.0633
NE,C. albicans,0.0794
NE,C. albicans,0.05945
NE,C. albicans,0.1101
NE,C. albicans,0.1021
NE,C. albicans,0.1372
NE,C. albicans,0.0903
NE,C. albicans,0.0832
NE,C. albicans,0.11265
NE,C. albicans,0.07494999999999999
NE,C. albicans,0.1188
NE,C. albicans,0.45345
NE,C. albicans,0.1219
NE,C. albicans,0.2013
NE,C. albicans,0.0959
NE,C. albicans,0.0589
NE,C. albicans,0.10395
NE,C. albicans,0.18075000000000002
NE,C. albicans,0.135
NE,C. albicans,0.2377
NE,C. albicans,0.1191
NE,C. albicans,0.1003
NE,C. albicans,0.1155
NE,C. albicans,0.1545
NE,C. albicans,0.1273
NE,C. albicans,0.0865
NE,C. albicans,0.0922
NE,C. albicans,0.0818
NE,C. albicans,0.065
NE,C. albicans,0.0827
NE,C. albicans,0.05355
NE,C. albicans,0.1672
NE,C. albicans,0.07844999999999999
NE,C. albicans,0.1463
NE,C. albicans,0.133
NE,C. albicans,0.13435
NE,C. albicans,0.08825
NE,C. albicans,0.1449
NE,C. albicans,0.0836
NE,C. albicans,0.0953
NE,C. albicans,0.1192
NE,C. albicans,0.0586
NE,C. albicans,0.0983
NE,C. albicans,0.1674
NE,C. albicans,0.0398
NE,C. albicans,0.0817
NE,C. albicans,0.07285
NE,C. albicans,0.2091
NE,C. albicans,0.1004
NE,C. albicans,0.0974
NE,C. albicans,0.037
NE,C. albicans,0.0683
NE,C. albicans,0.07064999999999999
NE,C. albicans,0.10455
NE,C. albicans,0.1677
NE,C. albicans,0.1047
NE,C. albicans,0.2046
NE,C. albicans,0.0238
NE,C. albicans,0.22444999999999998
NE,C. albicans,0.3164
NE,C. albicans,0.0943
NE,C. albicans,0.27155
NE,C. albicans,0.1406
NE,C. albicans,0.0529
NE,C. albicans,0.1616
NE,C. albicans,0.1199
NE,C. albicans,0.1317
NE,C. albicans,0.1011
NE,C. albicans,0.1213
NE,C. albicans,0.0479
NE,C. albicans,0.0759
NE,C. albicans,0.1211
NE,C. albicans,0.1712
NE,C. albicans,0.10825
NE,C. albicans,0.1051
NE,C. albicans,0.2156
NE,C. albicans,0.0541
NE,C. albicans,0.0761
NE,C. albicans,0.05065
NE,C. albicans,0.0555
NE,C. albicans,0.09
NE,C. albicans,0.2145
NE,C. albicans,0.1638
NE,C. albicans,0.0858
NE,C. albicans,0.1152
NE,C. albicans,0.1459
NE,C. albicans,0.0674
NE,C. albicans,0.1299
NE,C. albicans,0.3432
NE,C. albicans,0.0806
NE,C. albicans,0.059
NE,C. albicans,0.158
NE,C. albicans,0.0773
NE,C. albicans,0.1429
NE,C. albicans,0.09204999999999999
NE,C. albicans,0.1408
NE,C. albicans,0.0869
NE,C. albicans,0.22515000000000002
NE,C. albicans,0.0972
NE,C. albicans,0.1937
NE,C. albicans,0.1289
NE,C. albicans,0.2178
NE,C. albicans,0.0821
NE,C. albicans,0.1291
NE,C. albicans,0.0796
NE,C. albicans,0.1181
NE,C. albicans,0.0829
NE,C. albicans,0.1258
NE,C. albicans,0.0718
NE,C. albicans,0.0411
NE,C. albicans,0.10300000000000001
NE,C. albicans,0.2242
NE,C. albicans,0.10075
NE,C. albicans,0.1402
NE,C. albicans,0.0994
NE,C. albicans,0.103
NE,C. albicans,0.13
NE,C. albicans,0.0663
NE,C. albicans,0.1607
NE,C. albicans,0.06775
NE,C. albicans,0.1049
NE,C. albicans,0.0961
NE,C. albicans,0.09434999999999999
NE,C. albicans,0.0526
NE,C. albicans,0.1977
NE,C. albicans,0.0872
NE,C. albicans,0.0907
NE,C. albicans,0.1369
NE,C. albicans,0.1373
NE,C. albicans,0.0344
NE,C. albicans,0.06805
NE,C. albicans,0.0707
NE,C. albicans,0.0504
NE,C. albicans,0.21739999999999998
NE,C. albicans,0.0898
NE,C. albicans,0.0179
NE,C. albicans,0.07235
NE,C. albicans,0.0688
NE,C. albicans,0.13924999999999998
NE,C. albicans,0.1358
NE,C. albicans,0.1861
NE,C. albicans,0.0912
NE,C. albicans,0.1036
NE,C. albicans,0.119
NE,C. albicans,0.0918
NE,C. albicans,0.1141
NE,C. albicans,0.35729999999999995
NE,C. albicans,0.096
NE,C. albicans,0.0764
NE,C. albicans,0.108
NE,C. albicans,0.1104
NE,C. albicans,0.1079
NE,C. albicans,0.1099
NE,C. albicans,0.1052
NE,C. albicans,0.0636
NE,C. albicans,0.0522
NE,C. albicans,0.0895
NE,C. albicans,0.3437
NE,C. albicans,0.1269
NE,C. albicans,0.15495
NE,C. albicans,0.1028
NE,C. albicans,0.1059
NE,C. albicans,0.1346
NE,C. albicans,0.099
NE,C. albicans,0.1033
NE,C. albicans,0.10925
NE,C. albicans,0.0969
NE,C. albicans,0.1664
NE,C. albicans,0.071
NE,C. albicans,0.0776
NE,C. albicans,0.1236
NE,C. albicans,0.0738
NE,C. albicans,0.1324
NE,C. albicans,0.1062
NE,C. albicans,0.12204999999999999
NE,C. albicans,0.0664
NE,C. albicans,0.08825
NE,C. albicans,0.20835
NE,C. albicans,0.0691
NE,C. albicans,0.0238
NE,C. albicans,0.0844
NE,C. albicans,0.1783
NE,C. albicans,0.119
NE,C. albicans,0.1638
NE,C. albicans,0.1582
NE,C. albicans,0.1106
NE,C. albicans,0.09964999999999999
NE,C. albicans,0.13190000000000002
NE,C. albicans,0.1423
NE,C. albicans,0.0501
NE,C. albicans,0.0497
NE,C. albicans,0.151
NE,C. albicans,0.0954
NE,C. albicans,0.211
NE,C. albicans,0.1015
NE,C. albicans,0.0406
NE,C. albicans,0.0695
NE,C. albicans,0.082
NE,C. albicans,0.1415
NE,C. albicans,0.15394999999999998
NE,C. albicans,0.2233
NE,C. albicans,0.3725
NE,C. albicans,0.0885
NE,C. albicans,0.1217
NE,C. albicans,0.244
NE,C. albicans,0.0809
NE,C. albicans,0.1992
NE,C. albicans,0.0875
NE,C. albicans,0.2751
NE,C. albicans,0.1337
NE,C. albicans,0.1531
NE,C. albicans,0.1961
NE,C. albicans,0.0968
NE,C. albicans,0.0566
NE,C. albicans,0.0759
NE,C. albicans,0.1232
NE,C. albicans,0.0891
NE,C. albicans,0.14695
NE,C. albicans,0.095
NE,C. albicans,0.0664
NE,C. albicans,0.3676
NE,C. albicans,0.2074
NE,C. albicans,0.0992
NE,C. albicans,0.1562
NE,C. albicans,0.0527
NE,C. albicans,0.2074
NE,C. albicans,0.21345
NE,C. albicans,0.14
NE,C. albicans,0.0734
NE,C. albicans,0.2359
NE,C. albicans,0.1373
NE,C. albicans,0.1898
NE,C. albicans,0.1423
NE,C. albicans,0.1306
NE,C. albicans,0.2069
NE,C. albicans,0.1652
NE,C. albicans,0.2747
NE,C. albicans,0.0856
NE,C. albicans,0.2756
NE,C. albicans,0.2124
NE,C. albicans,0.109
NE,C. albicans,0.1744
NE,C. albicans,0.12645
NE,C. albicans,0.25695
NE,C. albicans,0.0908
NE,C. albicans,0.1939
NE,C. albicans,0.12614999999999998
NE,C. albicans,0.0833
NE,C. albicans,0.17885
NE,C. albicans,0.044
NE,C. albicans,0.2999
NE,C. albicans,0.155
NE,C. albicans,0.0627
NE,C. albicans,0.2489
NE,C. albicans,0.0413
NE,C. albicans,0.14605
NE,C. albicans,0.3741
NE,C. albicans,0.0841
NE,C. albicans,0.1959
NE,C. albicans,0.2805
NE,C. albicans,0.1432
NE,C. albicans,0.0883
NE,C. albicans,0.0809
NE,C. albicans,0.1454
NE,C. albicans,0.1216
NE,C. albicans,0.148
NE,C. albicans,0.0933
NE,C. albicans,0.1311
NE,C. albicans,0.1226
NE,C. albicans,0.06925
NE,C. albicans,0.1425
NE,C. albicans,0.142
NE,C. albicans,0.2804
NE,C. albicans,0.067
NE,C. albicans,0.4004
NE,C. albicans,0.2535
NE,C. albicans,0.2184
NE,C. albicans,0.1607
NE,C. albicans,0.3557
NE,C. albicans,0.0775
NE,C. albicans,0.063
NE,C. albicans,0.1105
NE,C. albicans,0.1318
NE,C. albicans,0.0886
NE,C. albicans,0.1669
NE,C. albicans,0.0757
NE,C. albicans,0.1014
NE,C. albicans,0.045
NE,C. albicans,0.1729
NE,C. albicans,0.0865
NE,C. albicans,0.1085
NE,C. albicans,0.1572
NE,C. albicans,0.4535
NE,C. albicans,0.14585
NE,C. albicans,0.1613
NE,C. albicans,0.0332
NE,C. albicans,0.207
NE,C. albicans,0.0695
NE,C. albicans,0.14385
NE,C. albicans,0.3683
NE,C. albicans,0.1318
NE,C. albicans,0.1506
NE,C. albicans,0.0762
NE,C. albicans,0.1156
NE,C. albicans,0.422
NE,C. albicans,0.1199
NE,C. albicans,0.0491
NE,C. albicans,0.2325
NE,C. albicans,0.1037
NE,C. albicans,0.1234
NE,C. albicans,0.1141
NE,C. albicans,0.06075
NE,C. albicans,0.0544
NE,C. albicans,0.1846
NE,C. albicans,0.0431
NE,C. albicans,0.0524
NE,C. albicans,0.077
NE,C. albicans,0.1633
NE,C. albicans,0.145
NE,C. albicans,0.22
NE,C. albicans,0.2
NE,C. albicans,0.1207
NE,C. albicans,0.1251
NE,C. albicans,0.08665
NE,C. albicans,0.2329
NE,C. albicans,0.3051
NE,C. albicans,0.1356
NE,C. albicans,0.0906
NE,C. albicans,0.1085
NE,C. albicans,0.1273
NE,C. albicans,0.0567
NE,C. albicans,0.1652
NE,C. albicans,0.1763
NE,C. albicans,0.09
NE,C. albicans,0.1347
NE,C. albicans,0.2149
NE,C. albicans,0.1994
NE,C. albicans,0.1142
NE,C. albicans,0.2546
NE,C. albicans,0.32915
NE,C. albicans,0.1487
NE,C. albicans,0.1084
NE,C. albicans,0.0815
NE,C. albicans,0.0379
NE,C. albicans,0.0892
NE,C. albicans,0.1994
NE,C. albicans,0.1344
NE,C. albicans,0.1269
NE,C. albicans,0.1191
NE,C. albicans,0.0852
NE,C. albicans,0.231
NE,C. albicans,0.1839
NE,C. albicans,0.21484999999999999
NE,C. albicans,0.1654
NE,C. albicans,0.19
NE,C. albicans,0.1367
NE,C. albicans,0.1292
NE,C. albicans,0.124
NE,C. albicans,0.211
NE,C. albicans,0.1251
NE,C. albicans,0.1013
NE,C. albicans,0.1195
NE,C. albicans,0.1258
NE,C. albicans,0.0933
NE,C. albicans,0.04385
NE,C. albicans,0.1611
NE,C. albicans,0.1032
NE,C. albicans,0.0588
NE,C. albicans,0.22699999999999998
NE,C. albicans,0.1694
NE,C. albicans,0.2095
NE,C. albicans,0.1498
NE,C. albicans,0.0857
NE,C. albicans,0.0676
NE,C. albicans,0.1298
NE,C. albicans,0.1324
NE,C. albicans,0.2137
NE,C. albicans,0.1128
NE,C. albicans,0.0892
NE,C. albicans,0.049
NE,C. albicans,0.0425
NE,C. albicans,0.0657
NE,C. albicans,0.098
NE,C. albicans,0.26845
NE,C. albicans,0.0343
NE,C. albicans,0.2279
NE,C. albicans,0.1539
NE,C. albicans,0.107
NE,C. albicans,0.201
NE,C. albicans,0.0574
NE,C. albicans,0.08
NE,C. albicans,0.2612
NE,C. albicans,0.1567
NE,C. albicans,0.083
NE,C. albicans,0.0702
NE,C. albicans,0.1648
NE,C. albicans,0.0736
NE,C. albicans,0.1609
NE,C. albicans,0.0709
NE,C. albicans,0.1081
NE,C. albicans,0.1063
NE,C. albicans,0.18505
NE,C. albicans,0.0651
NE,C. albicans,0.0773
NE,C. albicans,0.1389
NE,C. albicans,0.2863
NE,C. albicans,0.1305
NE,C. albicans,0.2181
NE,C. albicans,0.1865
NE,C. albicans,0.209
NE,C. albicans,0.0415
NE,C. albicans,0.2598
NE,C. albicans,0.076
NE,C. albicans,0.0357
NE,C. albicans,0.1442
NE,C. albicans,0.1987
NE,C. albicans,0.0971
NE,C. albicans,0.2068
NE,C. albicans,0.0391
NE,C. albicans,0.1029
NE,C. albicans,0.0927
NE,C. albicans,0.0616
NE,C. albicans,0.0363
NE,C. albicans,0.05215
NE,C. albicans,0.0784
NE,C. albicans,0.07
NE,C. albicans,0.1026
NE,C. albicans,0.1397
NE,C. albicans,0.1562
NE,C. albicans,0.44265
NE,C. albicans,0.1799
NE,C. albicans,0.2589
NE,C. albicans,0.3096
NE,C. albicans,0.0743
NE,C. albicans,0.131
NE,C. albicans,0.2316
NE,C. albicans,0.1798
NE,C. albicans,0.1191
NE,C. albicans,0.0726
NE,C. albicans,0.2206
NE,C. albicans,0.1203
NE,C. albicans,0.09475
NE,C. albicans,0.1403
NE,C. albicans,0.0849
NE,C. albicans,0.024
NE,C. albicans,0.1585
E,Y. lipolytica,0.0776
E,Y. lipolytica,0.0444
E,Y. lipolytica,0.0319
E,Y. lipolytica,0.0351
E,Y. lipolytica,0.0755
E,Y. lipolytica,0.0679
E,Y. lipolytica,0.0746
E,Y. lipolytica,0.068
E,Y. lipolytica,0.0651
E,Y. lipolytica,0.0892
E,Y. lipolytica,0.0451
E,Y. lipolytica,0.0505
E,Y. lipolytica,0.0529
E,Y. lipolytica,0.027
E,Y. lipolytica,0.1926
E,Y. lipolytica,0.06295
E,Y. lipolytica,0.0441
E,Y. lipolytica,0.0726
E,Y. lipolytica,0.118
E,Y. lipolytica,0.128
E,Y. lipolytica,0.1005
E,Y. lipolytica,0.0502
E,Y. lipolytica,0.0847
E,Y. lipolytica,0.0879
E,Y. lipolytica,0.1205
E,Y. lipolytica,0.0794
E,Y. lipolytica,0.04315
E,Y. lipolytica,0.0977
E,Y. lipolytica,0.0788
E,Y. lipolytica,0.0838
E,Y. lipolytica,0.054
E,Y. lipolytica,0.1445
E,Y. lipolytica,0.1128
E,Y. lipolytica,0.0363
E,Y. lipolytica,0.0726
E,Y. lipolytica,0.1144
E,Y. lipolytica,0.0647
E,Y. lipolytica,0.0786
E,Y. lipolytica,0.0753
E,Y. lipolytica,0.0538
E,Y. lipolytica,0.075
E,Y. lipolytica,0.1233
E,Y. lipolytica,0.0654
E,Y. lipolytica,0.0697
E,Y. lipolytica,0.0531
E,Y. lipolytica,0.0934
E,Y. lipolytica,0.07
E,Y. lipolytica,0.0629
E,Y. lipolytica,0.052
E,Y. lipolytica,0.0557
E,Y. lipolytica,0.07064999999999999
E,Y. lipolytica,0.1018
E,Y. lipolytica,0.030449999999999998
E,Y. lipolytica,0.264
E,Y. lipolytica,0.1808
E,Y. lipolytica,0.1141
E,Y. lipolytica,0.0638
E,Y. lipolytica,0.0553
E,Y. lipolytica,0.0809
E,Y. lipolytica,0.0574
E,Y. lipolytica,0.0764
E,Y. lipolytica,0.0724
E,Y. lipolytica,0.0929
E,Y. lipolytica,0.0289
E,Y. lipolytica,0.0791
E,Y. lipolytica,0.0792
E,Y. lipolytica,0.0699
E,Y. lipolytica,0.0536
E,Y. lipolytica,0.065
E,Y. lipolytica,0.0855
E,Y. lipolytica,0.0828
E,Y. lipolytica,0.0652
E,Y. lipolytica,0.0397
E,Y. lipolytica,0.12065000000000001
E,Y. lipolytica,0.0668
E,Y. lipolytica,0.12
E,Y. lipolytica,0.0598
E,Y. lipolytica,0.0806
E,Y. lipolytica,0.0531
E,Y. lipolytica,0.0994
E,Y. lipolytica,0.0695
E,Y. lipolytica,0.1011
E,Y. lipolytica,0.0357
E,Y. lipolytica,0.0589
E,Y. lipolytica,0.0613
E,Y. lipolytica,0.1014
E,Y. lipolytica,0.0381
E,Y. lipolytica,0.0657
E,Y. lipolytica,0.0512
E,Y. lipolytica,0.0362
E,Y. lipolytica,0.0668
E,Y. lipolytica,0.0773
E,Y. lipolytica,0.0625
E,Y. lipolytica,0.0889
E,Y. lipolytica,0.0615
E,Y. lipolytica,0.068
NE,Y. lipolytica,0.0666
NE,Y. lipolytica,0.1722
NE,Y. lipolytica,0.0856
NE,Y. lipolytica,0.0693
NE,Y. lipolytica,0.1097
NE,Y. lipolytica,0.0538
NE,Y. lipolytica,0.0912
NE,Y. lipolytica,0.0561
NE,Y. lipolytica,0.0652
NE,Y. lipolytica,0.1408
NE,Y. lipolytica,0.1075
NE,Y. lipolytica,0.1519
NE,Y. lipolytica,0.16025
NE,Y. lipolytica,0.1116
NE,Y. lipolytica,0.0658
NE,Y. lipolytica,0.067
NE,Y. lipolytica,0.059
NE,Y. lipolytica,0.0966
NE,Y. lipolytica,0.1032
NE,Y. lipolytica,0.066
NE,Y. lipolytica,0.0238
NE,Y. lipolytica,0.1052
NE,Y. lipolytica,0.0315
NE,Y. lipolytica,0.037
NE,Y. lipolytica,0.089
NE,Y. lipolytica,0.0502
NE,Y. lipolytica,0.0864
NE,Y. lipolytica,0.0644
NE,Y. lipolytica,0.092
NE,Y. lipolytica,0.1193
NE,Y. lipolytica,0.109
NE,Y. lipolytica,0.1099
NE,Y. lipolytica,0.079
NE,Y. lipolytica,0.1204
NE,Y. lipolytica,0.05355
NE,Y. lipolytica,0.11
NE,Y. lipolytica,0.0945
NE,Y. lipolytica,0.0612
NE,Y. lipolytica,0.1072
NE,Y. lipolytica,0.0831
NE,Y. lipolytica,0.1079
NE,Y. lipolytica,0.1143
NE,Y. lipolytica,0.0814
NE,Y. lipolytica,0.115
NE,Y. lipolytica,0.1015
NE,Y. lipolytica,0.1022
NE,Y. lipolytica,0.08445
NE,Y. lipolytica,0.0858
NE,Y. lipolytica,0.0349
NE,Y. lipolytica,0.1491
NE,Y. lipolytica,0.0627
NE,Y. lipolytica,0.0453
NE,Y. lipolytica,0.0674
NE,Y. lipolytica,0.0588
NE,Y. lipolytica,0.2222
NE,Y. lipolytica,0.0896
NE,Y. lipolytica,0.1269
NE,Y. lipolytica,0.059
NE,Y. lipolytica,0.0435
NE,Y. lipolytica,0.0682
NE,Y. lipolytica,0.0674
NE,Y. lipolytica,0.09
NE,Y. lipolytica,0.0719
NE,Y. lipolytica,0.0663
NE,Y. lipolytica,0.0685
NE,Y. lipolytica,0.1257
NE,Y. lipolytica,0.0864
NE,Y. lipolytica,0.0752
NE,Y. lipolytica,0.0614
NE,Y. lipolytica,0.0775
NE,Y. lipolytica,0.057
NE,Y. lipolytica,0.0448
NE,Y. lipolytica,0.1238
NE,Y. lipolytica,0.06755
NE,Y. lipolytica,0.1351
NE,Y. lipolytica,0.0839
NE,Y. lipolytica,0.0456
NE,Y. lipolytica,0.1346
NE,Y. lipolytica,0.0849
NE,Y. lipolytica,0.0596
NE,Y. lipolytica,0.0491
NE,Y. lipolytica,0.1178
NE,Y. lipolytica,0.0707
NE,Y. lipolytica,0.15389999999999998
NE,Y. lipolytica,0.0732
NE,Y. lipolytica,0.09734999999999999
NE,Y. lipolytica,0.1302
NE,Y. lipolytica,0.1188
NE,Y. lipolytica,0.0849
